1,448,2.9833
2,443,-1000
3,399,2.0608
4,541,-1000
5,668,26.562
6,831,22.505
7,524,14.571
8,657,7.6224
9,544,21.021
10,772,52.159
11,922,18.568
12,711,1.8323
13,320,1.9335
14,594,3.7249
15,902,22.114
16,627,4.5292
17,731,-1000
18,1024,94.11
19,558,3.9778
20,707,-1000
21,1080,97.453
22,638,5.4187
23,486,3.1647
24,425,-1000
25,373,-1000
26,408,1.2905
27,383,-1000
28,411,1.76
29,503,-1000
30,457,-1000
31,458,2.0695
32,361,-1000
33,455,-1000
34,683,-1000
35,396,2.727
36,389,-1000
37,381,1.3285
38,323,-1000
39,385,-1000
40,422,2.1347
41,388,2.9667
42,384,1.6174
43,367,-1000
44,235,-1000
45,454,5.2212
46,455,-1000
47,341,-1000
48,406,4.2274
49,429,3.6204
50,340,1.8843
51,444,3.5676
52,329,-1000
53,322,3.0078
54,338,2.6785
55,347,-1000
56,365,-1000
57,336,3.9303
58,903,35.755
59,1190,71.253
60,525,4.549
61,257,-1000
62,699,5.5672
63,494,4.9556
64,75,1.5729
65,87,1.3505
66,457,-1000
67,544,7.9333
68,619,-1000
69,767,-1000
70,601,-1000
71,770,19.799
72,954,109.67
73,217,-1000
74,300,1.8891
75,266,2.2594
76,249,2.3894
77,202,1.3515
78,228,2.1558
79,321,2.19
80,236,2.1331
81,194,0.8573
82,218,0.87756
83,116,0.31843
84,168,0.071599
85,210,0.89386
86,1004,30.346
87,385,-1000
88,790,14.6
89,677,-1000
90,621,6.0089
91,1037,-1000
92,557,-1000
93,291,1.3745
94,534,4.2001
95,630,7.7097
96,253,-1000
97,648,17.362
98,576,5.8584
99,729,5.8656
100,674,5.3622
101,707,-1000
