1,448,37.583
2,443,-1000
3,399,8.5988
4,541,-1000
5,668,155.91
6,831,273.59
7,524,25.421
8,657,40.901
9,544,52.613
10,772,410.84
11,922,600.11
12,711,71.983
13,320,6.6335
14,594,92.233
15,902,1007.8
16,627,158.58
17,731,-1000
18,1024,7200
19,558,52.61
20,707,-1000
21,1080,7200
22,638,7200
23,486,49.806
24,425,-1000
25,373,-1000
26,408,25.736
27,383,-1000
28,411,8.6041
29,503,-1000
30,457,-1000
31,458,12.753
32,361,-1000
33,455,-1000
34,683,-1000
35,396,24.686
36,389,-1000
37,381,11.119
38,323,-1000
39,385,-1000
40,422,31.218
41,388,33.455
42,384,17.481
43,367,-1000
44,235,-1000
45,454,33.072
46,455,-1000
47,341,-1000
48,406,39.077
49,429,16.435
50,340,23.81
51,444,38.128
52,329,-1000
53,322,4.0596
54,338,7.4444
55,347,-1000
56,365,-1000
57,336,6.7708
58,903,133.94
59,1190,1041.9
60,525,15.333
61,257,-1000
62,699,34.022
63,494,19.225
64,75,3.1665
65,87,1.3682
66,457,-1000
67,544,46.327
68,619,-1000
69,767,-1000
70,601,-1000
71,770,175.32
72,954,946.08
73,217,-1000
74,300,12.181
75,266,5.2152
76,249,6.2301
77,202,4.4499
78,228,5.2865
79,321,10.291
80,236,8.142
81,194,2.5935
82,218,4.6542
83,116,1.5085
84,168,4.2032
85,210,2.7352
86,1004,3312.8
87,385,-1000
88,790,398.64
89,677,-1000
90,621,79.49
91,1037,-1000
92,557,-1000
93,291,5.6123
94,534,17.657
95,630,92.6
96,253,-1000
97,648,128.64
98,576,57.746
99,729,107.56
100,674,94.722
101,707,-1000
