448
443
399
541
668
831
524
657
544
772
922
711
320
594
902
627
731
1024
558
707
1080
638
486
425
373
408
383
411
503
457
458
361
455
683
396
389
381
323
385
422
388
384
367
235
454
455
341
406
429
340
444
329
322
338
347
365
336
903
1190
525
257
699
494
75
87
457
544
619
767
601
770
954
217
300
266
249
202
228
321
236
194
218
116
168
210
1004
385
790
677
621
1037
557
291
534
630
253
648
576
729
674
707
