1,448,2.7206
2,443,0.028816
3,399,0.1452
4,541,0.043923
5,668,9.4478
6,831,0.089068
7,524,2.7396
8,657,0.073615
9,544,5.0329
10,772,22.354
11,922,17.935
12,711,0.068777
13,320,1.8128
14,594,5.0681
15,902,25.957
16,627,0.068295
17,731,0.19046
18,1024,92.143
19,558,4.1856
20,707,0.06654
21,1080,84.533
22,638,5.146
23,486,2.5391
24,425,0.050453
25,373,0.10058
26,408,1.8958
27,383,0.12016
28,411,0.02554
29,503,0.12615
30,457,0.041243
31,458,2.8787
32,361,0.018569
33,455,0.16417
34,683,0.11364
35,396,1.8569
36,389,0.051691
37,381,0.096017
38,323,0.014147
39,385,0.098659
40,422,1.0335
41,388,1.5224
42,384,2.0244
43,367,0.10642
44,235,0.010635
45,454,6.7293
46,455,0.030742
47,341,0.091957
48,406,7.2479
49,429,0.10364
50,340,7.1972
51,444,4.0066
52,329,0.017677
53,322,3.6333
54,338,2.7407
55,347,0.11644
56,365,0.022362
57,336,2.9426
58,903,0.14391
59,1190,44.955
60,525,0.039556
61,257,0.11809
62,699,0.081503
63,494,2.3968
64,75,0.006419
65,87,0.10811
66,457,0.057749
67,544,5.2304
68,619,0.096054
69,767,0.31334
70,601,0.046327
71,770,9.7888
72,954,45.039
73,217,0.10836
74,300,1.8117
75,266,2.2589
76,249,0.03511
77,202,1.5651
78,228,2.9409
79,321,0.19386
80,236,3.0888
81,194,1.4854
82,218,0.7318
83,116,0.30413
84,168,0.067756
85,210,1.1432
86,1004,21.893
87,385,0.18397
88,790,13.519
89,677,0.15219
90,621,0.055364
91,1037,0.2399
92,557,0.040322
93,291,0.1042
94,534,2.7426
95,630,8.7299
96,253,0.011264
97,648,6.8211
98,576,5.9794
99,729,0.25924
100,674,7.5459
101,707,0.18532
